customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
132852439,06-16-2023,,39,month,Yes
217233198,06-16-2023,,39,month,Yes
188197564,06-16-2023,06-17-2023,39,month,Yes
146952862,06-16-2023,07-12-2023,39,month,Yes
152846561,06-16-2023,07-23-2023,39,month,Yes
132867770,06-16-2023,07-24-2023,39,month,Yes
206370330,06-16-2023,08-15-2023,39,month,Yes
217438230,06-16-2023,07-13-2023,39,month,Yes
217426939,06-16-2023,07-16-2023,39,month,Yes
205785520,06-17-2023,,39,month,Yes
154284527,06-17-2023,07-24-2023,39,month,Yes
214105912,06-17-2023,07-24-2023,39,month,Yes
200909190,06-17-2023,08-24-2023,39,month,Yes
151633468,06-17-2023,08-01-2023,39,month,Yes
207010976,06-17-2023,08-24-2023,39,month,Yes
217487776,06-17-2023,07-20-2023,39,month,Yes
217484551,06-17-2023,07-24-2023,39,month,Yes
217498202,06-18-2023,,39,month,Yes
217234603,06-18-2023,,39,month,Yes
217264148,06-18-2023,,39,month,Yes
217513366,06-18-2023,,39,month,Yes
217503737,06-18-2023,,39,month,Yes
151540809,06-18-2023,,39,month,Yes
217526421,06-18-2023,08-26-2023,39,month,Yes
217418580,06-18-2023,07-14-2023,39,month,Yes
217426015,06-19-2023,,39,month,Yes
217557584,06-19-2023,,39,month,Yes
217406489,06-19-2023,,39,month,Yes
217536534,06-19-2023,,39,month,Yes
217557082,06-19-2023,,39,month,Yes
176024207,06-19-2023,08-07-2023,39,month,Yes
160598122,06-19-2023,07-26-2023,39,month,Yes
217378430,06-19-2023,08-06-2023,39,month,Yes
193680187,06-19-2023,06-20-2023,39,month,Yes
180424442,06-19-2023,07-26-2023,39,month,Yes
217612796,06-20-2023,,39,month,Yes
217601263,06-20-2023,,39,month,Yes
217594148,06-20-2023,,39,month,Yes
217598396,06-20-2023,,39,month,Yes
206647130,06-20-2023,,39,month,Yes
207099222,06-20-2023,,39,month,Yes
207079318,06-20-2023,,39,month,Yes
217580362,06-20-2023,,39,month,Yes
217438678,06-20-2023,,39,month,Yes
215963364,06-20-2023,06-21-2023,39,month,Yes
153876204,06-20-2023,07-23-2023,39,month,Yes
153828803,06-20-2023,06-22-2023,39,month,Yes
217595865,06-20-2023,07-27-2023,39,month,Yes
216158153,06-20-2023,07-24-2023,39,month,Yes
217548173,06-20-2023,07-19-2023,39,month,Yes
217533118,06-21-2023,,39,month,Yes
205128906,06-21-2023,,39,month,Yes
205812132,06-21-2023,,39,month,Yes
216907554,06-21-2023,,39,month,Yes
215113542,06-21-2023,,39,month,Yes
204772797,06-21-2023,,39,month,Yes
217627630,06-21-2023,,39,month,Yes
217635272,06-21-2023,,39,month,Yes
217543308,06-21-2023,06-22-2023,39,month,Yes
217626870,06-21-2023,06-22-2023,39,month,No
217246912,06-21-2023,06-22-2023,39,month,No
217223132,06-21-2023,08-18-2023,39,month,Yes
217650160,06-21-2023,08-10-2023,39,month,Yes
149856123,06-21-2023,07-17-2023,39,month,Yes
217657148,06-21-2023,06-30-2023,39,month,Yes
217386658,06-21-2023,07-25-2023,39,month,Yes
202563999,06-22-2023,,39,month,Yes
137195650,06-22-2023,,39,month,Yes
138372112,06-22-2023,,39,month,Yes
217692419,06-22-2023,,39,month,Yes
217610905,06-22-2023,,39,month,Yes
217618558,06-22-2023,,39,month,Yes
190490555,06-22-2023,,39,month,Yes
122169020,06-22-2023,06-23-2023,39,month,Yes
217628239,06-22-2023,06-23-2023,39,month,No
148062219,06-22-2023,07-19-2023,39,month,Yes
131505988,06-22-2023,07-06-2023,39,month,Yes
215489398,06-22-2023,06-22-2023,39,month,Yes
195285936,06-22-2023,08-18-2023,39,month,Yes
217725764,06-22-2023,06-27-2023,39,month,Yes
217730944,06-22-2023,07-06-2023,39,month,Yes
205548571,06-23-2023,,39,month,Yes
188085249,06-23-2023,,39,month,Yes
206697535,06-23-2023,,39,month,Yes
152705871,06-23-2023,,39,month,Yes
216139584,06-23-2023,,39,month,Yes
127716285,06-23-2023,,39,month,Yes
138535334,06-23-2023,08-23-2023,39,month,Yes
205869717,06-23-2023,08-30-2023,39,month,Yes
204985013,06-23-2023,08-12-2023,39,month,Yes
217763600,06-24-2023,,39,month,Yes
217808731,06-24-2023,06-25-2023,39,month,No
217822232,06-24-2023,08-05-2023,39,month,Yes
217718093,06-25-2023,,39,month,Yes
217555660,06-25-2023,,39,month,Yes
154535908,06-25-2023,,39,month,Yes
217554744,06-25-2023,08-01-2023,39,month,Yes
217877324,06-25-2023,06-25-2023,39,month,Yes
147765298,06-26-2023,,39,month,Yes
217901196,06-26-2023,,39,month,Yes
217266939,06-26-2023,,39,month,Yes
204908076,06-26-2023,,39,month,Yes
217698784,06-26-2023,,39,month,Yes
217909024,06-26-2023,,39,month,Yes
201498671,06-26-2023,,39,month,Yes
217902650,06-26-2023,,39,month,Yes
217896282,06-26-2023,,39,month,Yes
217337901,06-26-2023,,39,month,Yes
217477535,06-26-2023,,39,month,Yes
217885621,06-26-2023,,39,month,Yes
217714764,06-26-2023,,39,month,Yes
217335548,06-26-2023,09-06-2023,39,month,Yes
129747676,06-26-2023,06-27-2023,39,month,Yes
217846698,06-26-2023,06-27-2023,39,month,No
217965791,06-27-2023,,39,month,Yes
217851124,06-27-2023,,39,month,Yes
217861903,06-27-2023,,39,month,Yes
217660423,06-27-2023,,39,month,Yes
217814342,06-27-2023,,39,month,Yes
157548765,06-27-2023,06-28-2023,39,month,No
217934288,06-27-2023,06-28-2023,39,month,No
217855786,06-27-2023,06-28-2023,39,month,No
131753677,06-27-2023,08-15-2023,39,month,Yes
215963364,06-27-2023,09-03-2023,39,month,Yes
217971206,06-27-2023,07-18-2023,39,month,Yes
217943053,06-27-2023,07-17-2023,39,month,Yes
218004764,06-28-2023,,39,month,Yes
217768772,06-28-2023,,39,month,Yes
216775344,06-28-2023,,39,month,Yes
135364787,06-28-2023,,39,month,Yes
148107179,06-28-2023,08-04-2023,39,month,Yes
215904194,06-28-2023,07-22-2023,39,month,Yes
217988577,06-28-2023,07-26-2023,39,month,Yes
146124679,06-28-2023,07-28-2023,39,month,Yes
217819772,06-29-2023,,39,month,Yes
217996629,06-29-2023,,39,month,Yes
152621756,06-29-2023,,39,month,Yes
218006807,06-29-2023,,39,month,Yes
218045202,06-29-2023,08-29-2023,39,month,Yes
122215146,06-29-2023,08-13-2023,39,month,Yes
218003864,06-29-2023,07-28-2023,39,month,Yes
218088770,06-30-2023,,39,month,Yes
217856893,06-30-2023,,39,month,Yes
156054912,06-30-2023,,39,month,Yes
218059054,06-30-2023,,39,month,Yes
218074245,06-30-2023,,39,month,Yes
204774586,06-30-2023,,39,month,Yes
215941440,06-30-2023,,39,month,Yes
205547323,06-30-2023,,39,month,No
140062581,06-30-2023,,39,month,Yes
217932519,06-30-2023,07-01-2023,39,month,Yes
217982048,06-30-2023,07-01-2023,39,month,No
218066467,06-30-2023,08-31-2023,39,month,Yes
218046034,06-30-2023,09-06-2023,39,month,Yes
217697744,06-30-2023,07-27-2023,39,month,Yes
217942738,07-01-2023,,39,month,Yes
218133628,07-01-2023,,39,month,Yes
118508852,07-01-2023,,39,month,Yes
218120267,07-01-2023,,39,month,Yes
218095541,07-01-2023,,39,month,Yes
217626801,07-01-2023,,39,month,Yes
151555660,07-01-2023,08-31-2023,39,month,Yes
217110820,07-01-2023,08-04-2023,39,month,Yes
217932519,07-01-2023,08-31-2023,39,month,Yes
218164848,07-02-2023,,39,month,Yes
217526484,07-02-2023,,39,month,Yes
214940948,07-02-2023,,39,month,Yes
218144586,07-02-2023,,39,month,Yes
217863596,07-02-2023,08-20-2023,39,month,Yes
218098580,07-02-2023,08-30-2023,39,month,Yes
215602271,07-02-2023,07-27-2023,39,month,Yes
218202086,07-03-2023,,39,month,Yes
217927897,07-03-2023,,39,month,Yes
217856402,07-03-2023,,39,month,Yes
217588559,07-03-2023,,39,month,Yes
212136438,07-03-2023,,39,month,Yes
138548670,07-03-2023,,39,month,Yes
217588559,07-03-2023,07-03-2023,39,month,Yes
171893540,07-03-2023,08-20-2023,39,month,Yes
202412363,07-03-2023,07-22-2023,39,month,Yes
218129311,07-03-2023,08-10-2023,39,month,Yes
218092565,07-03-2023,08-10-2023,39,month,Yes
150436862,07-04-2023,,39,month,Yes
218211840,07-04-2023,,39,month,Yes
218235209,07-04-2023,,39,month,Yes
132631414,07-04-2023,,39,month,Yes
218254260,07-04-2023,,39,month,Yes
218095604,07-04-2023,,39,month,Yes
147845964,07-04-2023,07-04-2023,39,month,Yes
218242871,07-04-2023,08-04-2023,39,month,Yes
218238016,07-04-2023,09-03-2023,39,month,Yes
217387951,07-04-2023,08-04-2023,39,month,Yes
218236754,07-04-2023,07-11-2023,39,month,Yes
218307564,07-05-2023,,39,month,Yes
150521180,07-05-2023,,39,month,Yes
135240372,07-05-2023,,39,month,Yes
218275834,07-05-2023,,39,month,Yes
218028076,07-05-2023,,39,month,Yes
164254865,07-05-2023,,39,month,Yes
218274904,07-05-2023,07-06-2023,39,month,No
208473540,07-05-2023,09-08-2023,39,month,Yes
218233516,07-05-2023,08-08-2023,39,month,Yes
218261606,07-05-2023,08-17-2023,39,month,Yes
218289472,07-05-2023,07-06-2023,39,month,Yes
215946425,07-05-2023,07-29-2023,39,month,Yes
218284850,07-05-2023,07-29-2023,39,month,Yes
202151053,07-06-2023,,39,month,Yes
112301350,07-06-2023,,39,month,Yes
218300918,07-06-2023,,39,month,Yes
205452800,07-06-2023,,39,month,Yes
218278300,07-06-2023,,39,month,Yes
216920844,07-06-2023,,39,month,Yes
127100688,07-06-2023,08-02-2023,39,month,Yes
218345379,07-06-2023,08-13-2023,39,month,Yes
183507186,07-06-2023,08-06-2023,39,month,Yes
218133430,07-07-2023,,39,month,Yes
147813476,07-07-2023,,39,month,Yes
218375754,07-07-2023,,39,month,Yes
216000482,07-07-2023,,39,month,Yes
161549477,07-07-2023,,39,month,Yes
133444654,07-07-2023,07-10-2023,39,month,Yes
217883594,07-07-2023,07-27-2023,39,month,Yes
197752733,07-08-2023,,39,month,Yes
175884318,07-08-2023,,39,month,Yes
218413958,07-08-2023,,39,month,Yes
218434925,07-08-2023,,39,month,Yes
156817946,07-08-2023,,39,month,Yes
218427268,07-08-2023,,39,month,Yes
208492287,07-08-2023,,39,month,Yes
217499098,07-08-2023,07-09-2023,39,month,Yes
215723331,07-08-2023,08-15-2023,39,month,Yes
122616074,07-09-2023,,39,month,Yes
218367490,07-09-2023,,39,month,Yes
218415420,07-09-2023,,39,month,Yes
135785962,07-09-2023,,39,month,Yes
206121650,07-09-2023,07-10-2023,39,month,Yes
218129819,07-09-2023,08-03-2023,39,month,Yes
217766676,07-09-2023,07-27-2023,39,month,Yes
216886336,07-10-2023,,39,month,Yes
217991032,07-10-2023,,39,month,Yes
145797162,07-10-2023,,39,month,Yes
217581606,07-10-2023,,39,month,Yes
218459038,07-10-2023,07-11-2023,39,month,Yes
218526124,07-10-2023,07-11-2023,39,month,No
216335430,07-10-2023,07-10-2023,39,month,No
218519862,07-10-2023,07-11-2023,39,month,No
218496811,07-10-2023,07-10-2023,39,month,No
218490122,07-10-2023,07-11-2023,39,month,No
216337502,07-10-2023,07-10-2023,39,month,No
143111905,07-10-2023,08-17-2023,39,month,Yes
217709772,07-10-2023,08-12-2023,39,month,Yes
214924190,07-10-2023,08-10-2023,39,month,Yes
217914198,07-10-2023,07-30-2023,39,month,Yes
217773501,07-10-2023,07-10-2023,39,month,Yes
215311765,07-11-2023,,39,month,Yes
218554220,07-11-2023,,39,month,Yes
209743418,07-11-2023,,39,month,Yes
218553244,07-11-2023,,39,month,Yes
218548492,07-11-2023,,39,month,Yes
217958138,07-11-2023,,39,month,Yes
218365623,07-11-2023,,39,month,Yes
218512642,07-11-2023,,39,month,Yes
218569099,07-11-2023,09-05-2023,39,month,Yes
218304590,07-11-2023,08-30-2023,39,month,Yes
215390636,07-11-2023,09-07-2023,39,month,Yes
218538760,07-11-2023,08-18-2023,39,month,Yes
218544489,07-11-2023,08-11-2023,39,month,Yes
180161087,07-11-2023,08-10-2023,39,month,Yes
218484551,07-11-2023,08-18-2023,39,month,Yes
218570737,07-11-2023,07-12-2023,39,month,Yes
218526607,07-12-2023,,39,month,Yes
211011508,07-12-2023,,39,month,Yes
218610100,07-12-2023,,39,month,Yes
206055148,07-12-2023,,39,month,Yes
150509877,07-12-2023,,39,month,Yes
218498112,07-12-2023,,39,month,Yes
218624538,07-12-2023,08-22-2023,39,month,Yes
218467300,07-12-2023,08-13-2023,39,month,Yes
218509554,07-12-2023,07-22-2023,39,month,Yes
218257588,07-13-2023,,39,month,Yes
218114325,07-13-2023,,39,month,Yes
218325441,07-13-2023,,39,month,Yes
218235047,07-13-2023,,39,month,Yes
218598866,07-13-2023,,39,month,Yes
218644881,07-13-2023,08-16-2023,39,month,Yes
218509727,07-13-2023,08-09-2023,39,month,Yes
150623785,07-13-2023,08-14-2023,39,month,Yes
218586552,07-13-2023,08-14-2023,39,month,Yes
218514844,07-13-2023,07-17-2023,39,month,Yes
218694806,07-14-2023,,39,month,Yes
218678174,07-14-2023,,39,month,Yes
218695487,07-14-2023,09-08-2023,39,month,Yes
218678790,07-14-2023,08-21-2023,39,month,Yes
217499098,07-14-2023,08-21-2023,39,month,Yes
217976753,07-14-2023,08-21-2023,39,month,Yes
199359226,07-14-2023,07-15-2023,39,month,Yes
121814098,07-15-2023,,39,month,Yes
215605718,07-15-2023,,39,month,Yes
218325705,07-15-2023,,39,month,Yes
208598253,07-15-2023,,39,month,Yes
218655628,07-15-2023,,39,month,Yes
185602413,07-15-2023,07-16-2023,39,month,Yes
154082747,07-15-2023,07-23-2023,39,month,Yes
218017402,07-15-2023,08-22-2023,39,month,Yes
218792880,07-16-2023,,39,month,Yes
218761808,07-16-2023,,39,month,Yes
149303812,07-16-2023,,39,month,Yes
216144261,07-16-2023,,39,month,Yes
215976742,07-16-2023,,39,month,Yes
218617631,07-16-2023,08-23-2023,39,month,Yes
218770458,07-16-2023,08-03-2023,39,month,Yes
218720472,07-16-2023,08-19-2023,39,month,Yes
218846909,07-17-2023,,39,month,Yes
214714278,07-17-2023,,39,month,Yes
218529158,07-17-2023,,39,month,Yes
218837719,07-17-2023,,39,month,Yes
194367477,07-17-2023,,39,month,Yes
218300066,07-17-2023,,39,month,Yes
218553583,07-17-2023,,39,month,Yes
149657162,07-17-2023,07-18-2023,39,month,Yes
125920876,07-17-2023,08-24-2023,39,month,Yes
217403566,07-17-2023,08-14-2023,39,month,Yes
218677370,07-17-2023,08-15-2023,39,month,Yes
218598875,07-17-2023,08-24-2023,39,month,Yes
203116529,07-17-2023,07-17-2023,39,month,Yes
218808831,07-17-2023,09-01-2023,39,month,Yes
218844240,07-18-2023,,39,month,Yes
218863419,07-18-2023,,39,month,Yes
218445704,07-18-2023,,39,month,Yes
149411976,07-18-2023,,39,month,Yes
218862674,07-18-2023,,39,month,Yes
218851122,07-18-2023,,39,month,Yes
153402484,07-18-2023,09-01-2023,39,month,Yes
218848831,07-18-2023,08-26-2023,39,month,Yes
159639128,07-18-2023,07-18-2023,39,month,Yes
214638700,07-18-2023,07-19-2023,39,month,No
218850789,07-18-2023,08-18-2023,39,month,Yes
155510287,07-18-2023,08-12-2023,39,month,Yes
218677703,07-18-2023,07-24-2023,39,month,Yes
218878930,07-18-2023,07-20-2023,39,month,Yes
218935022,07-19-2023,,39,month,Yes
218925198,07-19-2023,,39,month,Yes
218927120,07-19-2023,,39,month,Yes
218930176,07-19-2023,,39,month,Yes
216185482,07-19-2023,,39,month,Yes
218814342,07-19-2023,,39,month,Yes
218764310,07-19-2023,,39,month,Yes
218814328,07-19-2023,,39,month,Yes
149144586,07-19-2023,,39,month,Yes
217635511,07-19-2023,,39,month,Yes
218924256,07-19-2023,08-14-2023,39,month,Yes
218898552,07-19-2023,08-17-2023,39,month,Yes
149657162,07-19-2023,09-03-2023,39,month,Yes
218581958,07-19-2023,07-26-2023,39,month,Yes
214943384,07-20-2023,,39,month,Yes
147832373,07-20-2023,,39,month,Yes
204362311,07-20-2023,,39,month,Yes
217137211,07-20-2023,,39,month,Yes
218942852,07-20-2023,,39,month,Yes
218715020,07-20-2023,09-05-2023,39,month,Yes
218701308,07-20-2023,07-21-2023,39,month,Yes
218979443,07-20-2023,08-15-2023,39,month,Yes
218543315,07-20-2023,09-04-2023,39,month,Yes
218281726,07-21-2023,,39,month,Yes
144972422,07-21-2023,,39,month,Yes
219017513,07-21-2023,,39,month,Yes
218096762,07-21-2023,,39,month,Yes
134289850,07-21-2023,,39,month,Yes
205210815,07-21-2023,07-22-2023,39,month,Yes
218684970,07-21-2023,08-28-2023,39,month,Yes
219045318,07-22-2023,,39,month,Yes
218428977,07-22-2023,,39,month,Yes
156587706,07-22-2023,07-23-2023,39,month,No
219034826,07-22-2023,07-23-2023,39,month,No
204380751,07-22-2023,08-21-2023,39,month,Yes
215315438,07-22-2023,08-22-2023,39,month,Yes
213774184,07-22-2023,08-29-2023,39,month,Yes
206121650,07-23-2023,,39,month,Yes
219059958,07-23-2023,,39,month,Yes
204639997,07-23-2023,07-23-2023,39,month,Yes
201817514,07-23-2023,08-22-2023,39,month,Yes
219065931,07-23-2023,08-30-2023,39,month,Yes
143627373,07-24-2023,,39,month,Yes
218675428,07-24-2023,,39,month,Yes
219057820,07-24-2023,,39,month,Yes
219115854,07-24-2023,,39,month,Yes
204826054,07-24-2023,,39,month,Yes
219072554,07-24-2023,,39,month,Yes
219088631,07-24-2023,,39,month,Yes
218861750,07-24-2023,08-31-2023,39,month,Yes
217513777,07-24-2023,08-02-2023,39,month,Yes
218805370,07-24-2023,08-08-2023,39,month,Yes
219128709,07-25-2023,,39,month,Yes
217998036,07-25-2023,,39,month,Yes
219100886,07-25-2023,,39,month,Yes
214586480,07-25-2023,,39,month,Yes
219110064,07-25-2023,,39,month,Yes
157374056,07-25-2023,,39,month,Yes
219058076,07-25-2023,,39,month,Yes
218011483,07-25-2023,,39,month,Yes
216543186,07-25-2023,,39,month,Yes
151239214,07-25-2023,,39,month,Yes
152760748,07-25-2023,08-20-2023,39,month,Yes
182102820,07-25-2023,09-01-2023,39,month,Yes
215005163,07-25-2023,08-17-2023,39,month,Yes
219136846,07-25-2023,08-02-2023,39,month,Yes
218795222,07-25-2023,08-23-2023,39,month,Yes
208706876,07-25-2023,08-21-2023,39,month,Yes
218701308,07-25-2023,09-01-2023,39,month,Yes
219136623,07-25-2023,09-01-2023,39,month,Yes
219153922,07-26-2023,,39,month,Yes
165529460,07-26-2023,,39,month,Yes
218715792,07-26-2023,,39,month,Yes
218985028,07-26-2023,,39,month,Yes
218986352,07-26-2023,,39,month,Yes
219152822,07-26-2023,09-05-2023,39,month,Yes
219084587,07-26-2023,07-27-2023,39,month,No
219200064,07-26-2023,09-02-2023,39,month,Yes
219224963,07-27-2023,,39,month,Yes
219172302,07-27-2023,,39,month,Yes
219244336,07-27-2023,,39,month,Yes
150342446,07-27-2023,,39,month,Yes
210432172,07-27-2023,,39,month,Yes
145614180,07-27-2023,,39,month,Yes
218318466,07-27-2023,,39,month,Yes
131984682,07-27-2023,,39,month,Yes
219243156,07-27-2023,07-27-2023,39,month,Yes
219301778,07-28-2023,,39,month,Yes
153004062,07-28-2023,,39,month,Yes
151015350,07-28-2023,,39,month,Yes
147696294,07-28-2023,,39,month,Yes
218255956,07-28-2023,,39,month,Yes
218510841,07-28-2023,,39,month,Yes
130864124,07-28-2023,,39,month,Yes
219194059,07-28-2023,,39,month,Yes
219254134,07-28-2023,,39,month,Yes
215881016,07-28-2023,,39,month,Yes
217361520,07-28-2023,,39,month,Yes
219265654,07-28-2023,,39,month,Yes
175491846,07-28-2023,07-29-2023,39,month,Yes
212603850,07-28-2023,08-26-2023,39,month,Yes
219307145,07-29-2023,,39,month,Yes
212937420,07-29-2023,09-05-2023,39,month,Yes
219318511,07-29-2023,08-18-2023,39,month,Yes
218513479,07-29-2023,08-25-2023,39,month,Yes
219301764,07-29-2023,08-27-2023,39,month,Yes
125038257,07-30-2023,,39,month,Yes
217813451,07-30-2023,,39,month,Yes
162859352,07-30-2023,07-31-2023,39,month,No
146923161,07-30-2023,09-06-2023,39,month,Yes
206699284,07-30-2023,08-28-2023,39,month,Yes
219330169,07-30-2023,08-28-2023,39,month,Yes
219404710,07-31-2023,,39,month,Yes
219402896,07-31-2023,,39,month,Yes
214129448,07-31-2023,,39,month,Yes
219218929,07-31-2023,,39,month,Yes
219385880,07-31-2023,,39,month,Yes
219368039,07-31-2023,,39,month,Yes
219328313,07-31-2023,,39,month,Yes
219185386,07-31-2023,08-01-2023,39,month,No
183712256,07-31-2023,08-08-2023,39,month,Yes
217624207,08-01-2023,,39,month,Yes
218938921,08-01-2023,,39,month,Yes
147145693,08-01-2023,,39,month,Yes
218459038,08-01-2023,,39,month,Yes
219395734,08-01-2023,,39,month,Yes
219413956,08-01-2023,,39,month,Yes
218562434,08-01-2023,09-01-2023,39,month,Yes
135521927,08-01-2023,09-02-2023,39,month,Yes
157035378,08-01-2023,08-31-2023,39,month,Yes
219382434,08-01-2023,08-31-2023,39,month,Yes
208762353,08-02-2023,,39,month,Yes
218346336,08-02-2023,,39,month,Yes
219226230,08-02-2023,,39,month,Yes
219369515,08-02-2023,,39,month,Yes
204947361,08-02-2023,,39,month,Yes
212977568,08-02-2023,,39,month,Yes
217981717,08-02-2023,,39,month,Yes
219459089,08-02-2023,,39,month,Yes
193483420,08-02-2023,,39,month,Yes
219496362,08-02-2023,09-04-2023,39,month,Yes
219398902,08-02-2023,09-05-2023,39,month,Yes
219497152,08-02-2023,08-23-2023,39,month,Yes
188426619,08-02-2023,09-01-2023,39,month,Yes
219470485,08-02-2023,08-16-2023,39,month,Yes
219460783,08-02-2023,08-28-2023,39,month,Yes
219512722,08-03-2023,,39,month,Yes
199393176,08-03-2023,,39,month,Yes
217368686,08-03-2023,,39,month,Yes
218247056,08-03-2023,,39,month,Yes
219439239,08-03-2023,,39,month,Yes
188206991,08-03-2023,,39,month,Yes
206470657,08-03-2023,,39,month,Yes
218706730,08-03-2023,,39,month,Yes
219512680,08-03-2023,,39,month,Yes
125335731,08-03-2023,,39,month,Yes
160598122,08-03-2023,,39,month,Yes
218414156,08-03-2023,,39,month,Yes
206455504,08-03-2023,09-01-2023,39,month,Yes
202589094,08-03-2023,09-03-2023,39,month,Yes
129747676,08-03-2023,09-06-2023,39,month,Yes
219511614,08-03-2023,09-01-2023,39,month,Yes
219491158,08-04-2023,,39,month,Yes
218790626,08-04-2023,,39,month,Yes
219476808,08-04-2023,,39,month,Yes
218585706,08-04-2023,,39,month,Yes
219316901,08-04-2023,,39,month,Yes
217724278,08-04-2023,,39,month,Yes
155869412,08-04-2023,,39,month,Yes
164535832,08-04-2023,,39,month,Yes
219388064,08-04-2023,,39,month,Yes
218884048,08-04-2023,08-22-2023,39,month,Yes
219603078,08-05-2023,,39,month,Yes
219146842,08-05-2023,,39,month,Yes
206676416,08-05-2023,,39,month,Yes
219615770,08-05-2023,,39,month,Yes
219630379,08-06-2023,,39,month,Yes
145096572,08-06-2023,,39,month,Yes
144005898,08-06-2023,,39,month,Yes
215189020,08-06-2023,,39,month,Yes
188354637,08-06-2023,08-20-2023,39,month,Yes
219668475,08-07-2023,,39,month,Yes
219495361,08-07-2023,,39,month,Yes
219672587,08-07-2023,,39,month,Yes
218556897,08-07-2023,08-08-2023,39,month,Yes
219467082,08-07-2023,08-15-2023,39,month,Yes
139353407,08-08-2023,,39,month,Yes
219734945,08-08-2023,,39,month,Yes
219735949,08-08-2023,,39,month,Yes
219688361,08-08-2023,,39,month,Yes
219447968,08-08-2023,,39,month,Yes
219583682,08-08-2023,,39,month,Yes
217638566,08-08-2023,,39,month,Yes
219716268,08-08-2023,,39,month,Yes
219713718,08-08-2023,,39,month,Yes
219707178,08-08-2023,,39,month,Yes
219747148,08-08-2023,08-08-2023,39,month,Yes
219710700,08-08-2023,08-17-2023,39,month,Yes
160883429,08-09-2023,,39,month,Yes
218556897,08-09-2023,,39,month,Yes
219779586,08-09-2023,,39,month,Yes
219437804,08-09-2023,,39,month,Yes
206402783,08-09-2023,,39,month,Yes
178419414,08-09-2023,,39,month,Yes
219719416,08-09-2023,,39,month,Yes
156558244,08-09-2023,,39,month,Yes
215602271,08-09-2023,08-15-2023,39,month,Yes
219761422,08-09-2023,08-14-2023,39,month,Yes
218594597,08-09-2023,08-09-2023,39,month,No
219734107,08-10-2023,,39,month,Yes
219836911,08-10-2023,,39,month,Yes
215179190,08-10-2023,,39,month,Yes
219817702,08-10-2023,,39,month,Yes
150065982,08-10-2023,08-11-2023,39,month,Yes
219891350,08-11-2023,,39,month,Yes
205210815,08-11-2023,,39,month,Yes
219744473,08-11-2023,,39,month,Yes
219851822,08-11-2023,,39,month,Yes
150779000,08-11-2023,09-06-2023,39,month,Yes
219876215,08-11-2023,08-12-2023,39,month,Yes
151633468,08-11-2023,08-12-2023,39,month,Yes
219834528,08-11-2023,08-12-2023,39,month,No
202844600,08-11-2023,08-12-2023,39,month,No
158093021,08-12-2023,,39,month,Yes
203366396,08-12-2023,08-16-2023,39,month,Yes
210694562,08-12-2023,09-02-2023,39,month,Yes
188347490,08-13-2023,,39,month,Yes
219947831,08-13-2023,,39,month,Yes
214775412,08-13-2023,,39,month,Yes
134753801,08-13-2023,,39,month,Yes
182584521,08-13-2023,,39,month,Yes
219955434,08-13-2023,,39,month,Yes
219951440,08-13-2023,,39,month,Yes
219808428,08-13-2023,09-01-2023,39,month,Yes
191034251,08-14-2023,,39,month,Yes
220023196,08-14-2023,,39,month,Yes
220028812,08-14-2023,,39,month,Yes
195988242,08-14-2023,,39,month,Yes
151633468,08-14-2023,,39,month,Yes
220012044,08-14-2023,,39,month,Yes
219981231,08-14-2023,,39,month,Yes
169692209,08-14-2023,,39,month,Yes
116156335,08-14-2023,,39,month,Yes
153393340,08-14-2023,,39,month,Yes
219974920,08-14-2023,,39,month,Yes
121253113,08-14-2023,08-16-2023,39,month,Yes
219690296,08-15-2023,,39,month,Yes
187268085,08-15-2023,,39,month,Yes
150623785,08-15-2023,,39,month,Yes
220056524,08-15-2023,08-16-2023,39,month,No
208188866,08-16-2023,,39,month,Yes
219081046,08-16-2023,,39,month,Yes
219569143,08-16-2023,,39,month,Yes
219653068,08-16-2023,,39,month,Yes
220120740,08-16-2023,,39,month,Yes
186200901,08-16-2023,,39,month,Yes
220116966,08-16-2023,,39,month,Yes
219876215,08-16-2023,,39,month,Yes
219996796,08-16-2023,,39,month,Yes
218296652,08-16-2023,,39,month,Yes
188748372,08-16-2023,,39,month,Yes
220080560,08-16-2023,,39,month,Yes
219899496,08-17-2023,,39,month,Yes
219000322,08-17-2023,,39,month,Yes
220181992,08-17-2023,,39,month,Yes
220196419,08-17-2023,,39,month,Yes
220155197,08-17-2023,,39,month,Yes
220144619,08-17-2023,,39,month,Yes
220184550,08-17-2023,,39,month,Yes
152209352,08-17-2023,,39,month,Yes
146952862,08-17-2023,,39,month,Yes
220178530,08-17-2023,,39,month,Yes
219498470,08-17-2023,,39,month,Yes
216622895,08-17-2023,,39,month,Yes
153705354,08-17-2023,08-17-2023,39,month,Yes
219280628,08-17-2023,08-18-2023,39,month,No
220171290,08-18-2023,,39,month,Yes
219553060,08-18-2023,,39,month,Yes
220244827,08-18-2023,,39,month,Yes
219612883,08-18-2023,,39,month,Yes
217914279,08-18-2023,,39,month,Yes
220171851,08-18-2023,,39,month,Yes
217543308,08-18-2023,,39,month,Yes
157008330,08-18-2023,08-18-2023,39,month,Yes
206063908,08-18-2023,09-07-2023,39,month,Yes
220182716,08-18-2023,08-19-2023,39,month,No
202103959,08-19-2023,,39,month,Yes
218757796,08-19-2023,,39,month,Yes
